id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
39641066.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,1.0
39641128.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,9.0,1.0,2.0
39641145.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,11.0,0.0,3.0
39641287.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,17.0,1.0,1.0
39641379.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,24.0,1.0,1.0
39642303.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
39642358.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,1.0
39649645.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,3.0,0.0,3.0
39649727.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,20.0,1.0,2.0
39649735.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
39649886.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,0.0,60.0,20.0,1.0,3.0
39650471.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
39650479.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,8.0,1.0,1.0
39650816.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,4.0
39650824.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,10.0,0.0,2.0
39650865.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,36.0,9.0,0.0,2.0
39651183.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,2.0
39651264.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,2.0
39651723.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,2.0
39651780.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,2.0,0.0,4.0
39651810.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,9.0,0.0,0.0
39652294.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,1.0
39660587.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
39660902.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,3.0,1.0,3.0
39662294.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,20.0,1.0,2.0
39662450.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,4.0
39662454.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,14.0,1.0,2.0
39662461.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,23.0,1.0,4.0
39670432.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,28.0,1.0,2.0
39671485.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,20.0,1.0,1.0
39671873.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,13.0,0.0,4.0
39671997.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,19.0,1.0,2.0
39672299.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,0.0,36.0,12.0,1.0,1.0
39672441.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,10.0,1.0,2.0
39679235.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,24.0,1.0,4.0
39679820.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,2.0
39681083.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,4.0
39681190.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,0.0,60.0,17.0,1.0,1.0
39681860.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,1.0
39681937.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,6.0,0.0,3.0
39682461.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,2.0
39682522.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,1.0
39682729.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,11.0,0.0,1.0
39689649.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
39691506.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,2.0
39692008.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,16.0,0.0,4.0
39692957.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,15.0,1.0,1.0
39699406.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,25.0,1.0,4.0
39700420.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,1.0
39701166.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,9.0,0.0,2.0
39701655.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,2.0
39701874.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,1.0
39702453.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
39702615.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,24.0,1.0,1.0
39709283.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,2.0
39710687.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,14.0,0.0,1.0
39711094.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,1.0
39711438.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,1.0
39711741.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,4.0
39712054.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,20.0,1.0,1.0
39712384.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,14.0,1.0,1.0
39719763.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,7.0,1.0,2.0
39720831.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
39721185.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,36.0,15.0,1.0,1.0
39730077.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,3.0
39730512.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,0.0,36.0,14.0,0.0,1.0
39730671.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,1.0
39739479.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,23.0,1.0,1.0
39739574.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,6.0,0.0,1.0
39740247.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,13.0,0.0,1.0
39740289.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,11.0,0.0,1.0
39741110.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,3.0,0.0,2.0
39741164.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,5.0,0.0,4.0
39741221.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,0.0
39741341.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
39741834.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,2.0
39749193.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,13.0,1.0,2.0
39749843.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,18.0,1.0,1.0
39750698.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,1.0
39750883.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,4.0
39751366.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,1.0
39751412.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,9.0,1.0,2.0
39752508.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,1.0,0.0,4.0
39760552.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,14.0,0.0,2.0
39761181.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,4.0
39761889.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,3.0,1.0,2.0
39762029.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,4.0
39762179.0,35000.0,32316.90150069306,1000.0,923.3400428769446,0.28,1372.0,1266.822538827168,41913.0,38699.95121710138,1.0830246210098267,3.0,1.0,36.0,3.0,0.0,1.0
39762341.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,24.0,1.0,4.0
39770427.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,3.0
39770600.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,16.0,1.0,2.0
39770635.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,5.0,1.0,4.0
39770698.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,20.0,1.0,4.0
39771227.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,7.0,1.0,4.0
39792266.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,16.0,1.0,3.0
39817908.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,16.0,0.0,1.0
39817918.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,10.0,0.0,4.0
39818255.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,10.0,1.0,4.0
39818264.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,18.0,1.0,1.0
39828040.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,17.0,1.0,1.0
39837219.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,27.0,0.0,2.0
39837901.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,1.0
39837969.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,15.0,1.0,2.0
39848036.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,4.0
39867227.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,3.0
39867234.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,24.0,1.0,2.0
39877750.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,2.0
39917775.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,1.0
39917986.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,21.0,1.0,3.0
39947376.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,4.0
39967640.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,29.0,1.0,4.0
39987477.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,4.0
39987957.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,3.0
39997469.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,14.0,1.0,2.0
39998040.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,17.0,1.0,1.0
39998058.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
40007811.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,1.0
40007971.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,20.0,1.0,4.0
40017258.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,2.0
40017785.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,9.0,1.0,1.0
40017927.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,10.0,1.0,3.0
40027519.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,16.0,1.0,2.0
40027881.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,14.0,1.0,3.0
40027897.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,2.0,1.0,4.0
40107154.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,2.0
40107178.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,0.0,36.0,12.0,0.0,1.0
40127766.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,14.0,1.0,2.0
40147374.0,35000.0,31654.536658335375,1000.0,904.4153330952964,0.28,1372.0,1240.8578370067466,41913.0,37906.759856023156,1.1056866943836212,0.0,1.0,60.0,13.0,0.0,1.0
40147728.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,16.0,1.0,2.0
40148175.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,15.0,0.0,2.0
40148192.0,35000.0,32316.90150069306,1000.0,923.3400428769446,0.28,1372.0,1266.822538827168,41913.0,38699.95121710138,1.0830246210098267,3.0,1.0,36.0,10.0,1.0,0.0
40157523.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,15.0,1.0,4.0
40157557.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
40157706.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,14.0,1.0,1.0
40157956.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,17.0,1.0,0.0
40167338.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,8.0,1.0,2.0
40167835.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,2.0
40168068.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,15.0,0.0,2.0
40177193.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,60.0,15.0,1.0,1.0
40177198.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,3.0
40177757.0,35000.0,31235.049317332036,1000.0,892.429980495201,0.28,1372.0,1224.4139332394159,41913.0,37404.41777249536,1.1205360889434814,2.0,1.0,36.0,12.0,1.0,2.0
40177813.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,9.0,1.0,0.0
40187625.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,60.0,5.0,1.0,2.0
40188022.0,35000.0,31006.501937950725,1000.0,885.9000553700207,0.28,1372.0,1215.4548759676684,41913.0,37130.72902072368,1.1287955045700073,1.0,1.0,36.0,7.0,0.0,0.0
